vertex_id,y,z
1253,-208.379,387.555
1254,-203.125,4.430
1255,-203.133,9.415
1256,-203.139,14.427
1257,-203.143,19.455
1258,-203.146,24.491
1259,-203.150,29.530
1260,-203.153,34.572
1261,-203.156,39.614
1262,-203.159,44.657
1263,-203.162,49.699
1264,-203.165,54.742
1265,-203.168,59.784
1266,-203.171,64.827
1267,-203.174,69.870
1268,-203.177,74.912
1269,-203.181,79.955
1270,-203.184,84.997
1271,-203.187,90.040
1272,-203.190,95.083
1273,-203.193,100.125
1274,-203.196,105.168
1275,-203.199,110.210
1276,-203.202,115.253
1277,-203.205,120.296
1278,-203.208,125.338
1279,-203.211,130.381
1280,-203.214,135.424
1281,-203.217,140.466
1282,-203.220,145.509
1283,-203.224,150.551
1284,-203.227,155.594
1285,-203.230,160.637
1286,-203.233,165.679
1287,-203.236,170.722
1288,-203.239,175.764
1289,-203.242,180.807
1290,-203.245,185.850
1291,-203.248,190.892
1292,-203.251,195.935
1293,-203.254,200.977
1294,-203.257,206.020
1295,-203.260,211.063
1296,-203.263,216.105
1297,-203.267,221.148
1298,-203.270,226.190
1299,-203.273,231.233
1300,-203.276,236.276
1301,-203.279,241.318
1302,-203.282,246.361
1303,-203.285,251.403
1304,-203.288,256.446
1305,-203.291,261.489
1306,-203.294,266.531
1307,-203.297,271.574
1308,-203.300,276.616
1309,-203.303,281.659
1310,-203.306,286.701
1311,-203.310,291.744
1312,-203.313,296.787
1313,-203.316,301.829
1314,-203.319,306.872
1315,-203.322,311.914
1316,-203.325,316.957
1317,-203.328,322.000
1318,-203.331,327.042
1319,-203.334,332.085
1320,-203.337,337.127
1321,-203.340,342.170
1322,-203.343,347.212
1323,-203.346,352.255
1324,-203.350,357.298
1325,-203.353,362.340
1326,-203.356,367.383
1327,-203.359,372.425
1328,-203.362,377.468
1329,-203.365,382.511
1330,-203.368,387.554
1331,-198.106,4.312
1332,-198.119,9.236
1333,-198.127,14.224
1334,-198.132,19.244
1335,-198.136,24.278
1336,-198.139,29.319
1337,-198.142,34.362
1338,-198.146,39.407
1339,-198.149,44.452
1340,-198.152,49.498
1341,-198.155,54.544
1342,-198.158,59.589
1343,-198.161,64.635
1344,-198.164,69.680
1345,-198.167,74.726
1346,-198.170,79.772
1347,-198.173,84.817
1348,-198.176,89.863
1349,-198.179,94.908
1350,-198.182,99.954
1351,-198.185,105.000
1352,-198.189,110.045
1353,-198.192,115.091
1354,-198.195,120.136
1355,-198.198,125.182
1356,-198.201,130.228
1357,-198.204,135.273
1358,-198.207,140.319
1359,-198.210,145.364
1360,-198.213,150.410
1361,-198.216,155.455
1362,-198.219,160.501
1363,-198.222,165.547
1364,-198.225,170.592
1365,-198.228,175.638
1366,-198.231,180.683
1367,-198.235,185.729
1368,-198.238,190.774
1369,-198.241,195.820
1370,-198.244,200.866
1371,-198.247,205.911
1372,-198.250,210.957
1373,-198.253,216.002
1374,-198.256,221.048
1375,-198.259,226.093
1376,-198.262,231.139
1377,-198.265,236.184
1378,-198.268,241.230
1379,-198.271,246.275
1380,-198.274,251.321
1381,-198.278,256.367
1382,-198.281,261.412
1383,-198.284,266.458
1384,-198.287,271.503
1385,-198.290,276.549
1386,-198.293,281.594
1387,-198.296,286.640
1388,-198.299,291.685
1389,-198.302,296.731
1390,-198.305,301.776
1391,-198.308,306.822
1392,-198.311,311.867
1393,-198.314,316.913
1394,-198.317,321.958
1395,-198.321,327.004
1396,-198.324,332.049
1397,-198.327,337.095
1398,-198.330,342.140
1399,-198.333,347.186
1400,-198.336,352.231
1401,-198.339,357.277
1402,-198.342,362.322
1403,-198.345,367.368
1404,-198.348,372.413
1405,-198.351,377.459
1406,-198.354,382.504
1407,-198.357,387.551
1408,-193.101,4.010
1409,-193.116,8.913
1410,-193.124,13.897
1411,-193.129,18.917
1412,-193.133,23.954
1413,-193.136,28.998
1414,-193.139,34.046
1415,-193.142,39.095
1416,-193.145,44.144
1417,-193.148,49.194
1418,-193.151,54.244
1419,-193.154,59.295
1420,-193.157,64.345
1421,-193.160,69.395
1422,-193.163,74.445
1423,-193.166,79.495
1424,-193.169,84.545
1425,-193.172,89.595
1426,-193.175,94.645
1427,-193.178,99.695
1428,-193.181,104.745
1429,-193.184,109.796
1430,-193.187,114.846
1431,-193.190,119.896
1432,-193.193,124.946
1433,-193.196,129.996
1434,-193.199,135.046
1435,-193.202,140.096
1436,-193.205,145.146
1437,-193.208,150.196
1438,-193.211,155.246
1439,-193.213,160.296
1440,-193.216,165.346
1441,-193.219,170.396
1442,-193.222,175.447
1443,-193.225,180.497
1444,-193.228,185.547
1445,-193.231,190.597
1446,-193.234,195.647
1447,-193.237,200.697
1448,-193.240,205.747
1449,-193.243,210.797
1450,-193.246,215.847
1451,-193.249,220.897
1452,-193.252,225.947
1453,-193.255,230.997
1454,-193.258,236.047
1455,-193.261,241.097
1456,-193.264,246.147
1457,-193.267,251.197
1458,-193.270,256.247
1459,-193.273,261.297
1460,-193.276,266.347
1461,-193.279,271.397
1462,-193.282,276.447
1463,-193.285,281.497
1464,-193.288,286.547
1465,-193.291,291.597
1466,-193.294,296.647
1467,-193.297,301.697
1468,-193.299,306.747
1469,-193.302,311.797
1470,-193.305,316.847
1471,-193.308,321.897
1472,-193.311,326.946
1473,-193.314,331.996
1474,-193.317,337.046
1475,-193.320,342.096
1476,-193.323,347.146
1477,-193.326,352.196
1478,-193.329,357.246
1479,-193.332,362.296
1480,-193.335,367.346
1481,-193.338,372.396
1482,-193.341,377.446
1483,-193.344,382.496
1484,-193.347,387.546
1485,-188.115,3.459
1486,-188.120,8.465
1487,-188.125,13.487
1488,-188.129,18.523
1489,-188.132,23.569
1490,-188.136,28.619
1491,-188.139,33.672
1492,-188.142,38.726
1493,-188.144,43.781
1494,-188.147,48.837
1495,-188.150,53.892
1496,-188.153,58.947
1497,-188.156,64.003
1498,-188.158,69.058
1499,-188.161,74.114
1500,-188.164,79.169
1501,-188.167,84.224
1502,-188.170,89.280
1503,-188.173,94.335
1504,-188.175,99.391
1505,-188.178,104.446
1506,-188.181,109.501
1507,-188.184,114.557
1508,-188.187,119.612
1509,-188.189,124.667
1510,-188.192,129.723
1511,-188.195,134.778
1512,-188.198,139.833
1513,-188.201,144.889
1514,-188.204,149.944
1515,-188.206,154.999
1516,-188.209,160.055
1517,-188.212,165.110
1518,-188.215,170.165
1519,-188.218,175.221
1520,-188.221,180.276
1521,-188.223,185.331
1522,-188.226,190.387
1523,-188.229,195.442
1524,-188.232,200.497
1525,-188.235,205.553
1526,-188.237,210.608
1527,-188.240,215.663
1528,-188.243,220.719
1529,-188.246,225.774
1530,-188.249,230.829
1531,-188.252,235.884
1532,-188.254,240.940
1533,-188.257,245.995
1534,-188.260,251.050
1535,-188.263,256.106
1536,-188.266,261.161
1537,-188.269,266.216
1538,-188.271,271.271
1539,-188.274,276.327
1540,-188.277,281.382
1541,-188.280,286.437
1542,-188.283,291.492
1543,-188.286,296.548
1544,-188.288,301.603
1545,-188.291,306.658
1546,-188.294,311.713
1547,-188.297,316.768
1548,-188.300,321.824
1549,-188.303,326.879
1550,-188.305,331.934
1551,-188.308,336.989
1552,-188.311,342.044
1553,-188.314,347.100
1554,-188.317,352.155
1555,-188.320,357.210
1556,-188.322,362.265
1557,-188.325,367.320
1558,-188.328,372.376
1559,-188.331,377.431
1560,-188.334,382.486
1561,-188.337,387.542
1562,-183.129,2.880
1563,-183.124,7.995
1564,-183.124,13.064
1565,-183.127,18.121
1566,-183.129,23.178
1567,-183.132,28.237
1568,-183.135,33.296
1569,-183.138,38.356
1570,-183.141,43.416
1571,-183.143,48.477
1572,-183.146,53.537
1573,-183.149,58.598
1574,-183.151,63.659
1575,-183.154,68.719
1576,-183.157,73.780
1577,-183.160,78.841
1578,-183.162,83.901
1579,-183.165,88.962
1580,-183.168,94.023
1581,-183.170,99.083
1582,-183.173,104.144
1583,-183.176,109.205
1584,-183.179,114.265
1585,-183.181,119.326
1586,-183.184,124.387
1587,-183.187,129.447
1588,-183.190,134.508
1589,-183.192,139.569
1590,-183.195,144.629
1591,-183.198,149.690
1592,-183.200,154.751
1593,-183.203,159.811
1594,-183.206,164.872
1595,-183.209,169.932
1596,-183.211,174.993
1597,-183.214,180.054
1598,-183.217,185.114
1599,-183.220,190.175
1600,-183.222,195.236
1601,-183.225,200.296
1602,-183.228,205.357
1603,-183.230,210.417
1604,-183.233,215.478
1605,-183.236,220.539
1606,-183.239,225.599
1607,-183.241,230.660
1608,-183.244,235.720
1609,-183.247,240.781
1610,-183.250,245.842
1611,-183.252,250.902
1612,-183.255,255.963
1613,-183.258,261.023
1614,-183.260,266.084
1615,-183.263,271.144
1616,-183.266,276.205
1617,-183.269,281.266
1618,-183.271,286.326
1619,-183.274,291.387
1620,-183.277,296.447
1621,-183.280,301.508
1622,-183.282,306.568
1623,-183.285,311.629
1624,-183.288,316.689
1625,-183.291,321.750
1626,-183.293,326.810
1627,-183.296,331.871
1628,-183.299,336.931
1629,-183.301,341.992
1630,-183.304,347.053
1631,-183.307,352.113
1632,-183.310,357.174
1633,-183.312,362.234
1634,-183.315,367.295
1635,-183.318,372.355
1636,-183.321,377.416
1637,-183.323,382.476
1638,-183.326,387.537
1639,-178.122,2.470
1640,-178.117,7.593
1641,-178.117,12.680
1642,-178.119,17.752
1643,-178.121,22.819
1644,-178.124,27.884
1645,-178.126,32.949
1646,-178.129,38.014
1647,-178.132,43.079
1648,-178.134,48.145
1649,-178.137,53.210
1650,-178.140,58.276
1651,-178.142,63.341
1652,-178.145,68.407
1653,-178.148,73.472
1654,-178.151,78.538
1655,-178.153,83.603
1656,-178.156,88.669
1657,-178.159,93.735
1658,-178.161,98.800
1659,-178.164,103.866
1660,-178.167,108.931
1661,-178.169,113.997
1662,-178.172,119.062
1663,-178.175,124.128
1664,-178.178,129.193
1665,-178.180,134.259
1666,-178.183,139.324
1667,-178.186,144.390
1668,-178.188,149.455
1669,-178.191,154.521
1670,-178.194,159.586
1671,-178.196,164.652
1672,-178.199,169.717
1673,-178.202,174.783
1674,-178.205,179.848
1675,-178.207,184.914
1676,-178.210,189.979
1677,-178.213,195.045
1678,-178.215,200.110
1679,-178.218,205.176
1680,-178.221,210.241
1681,-178.224,215.307
1682,-178.226,220.372
1683,-178.229,225.438
1684,-178.232,230.503
1685,-178.234,235.569
1686,-178.237,240.634
1687,-178.240,245.700
1688,-178.242,250.765
1689,-178.245,255.831
1690,-178.248,260.896
1691,-178.251,265.962
1692,-178.253,271.027
1693,-178.256,276.093
1694,-178.259,281.158
1695,-178.261,286.223
1696,-178.264,291.289
1697,-178.267,296.354
1698,-178.270,301.420
1699,-178.272,306.485
1700,-178.275,311.551
1701,-178.278,316.616
1702,-178.280,321.682
1703,-178.283,326.747
1704,-178.286,331.812
1705,-178.289,336.878
1706,-178.291,341.943
1707,-178.294,347.009
1708,-178.297,352.074
1709,-178.299,357.140
1710,-178.302,362.205
1711,-178.305,367.270
1712,-178.307,372.336
1713,-178.310,377.401
1714,-178.313,382.467
1715,-178.316,387.532
1716,-173.104,2.149
1717,-173.103,7.258
1718,-173.103,12.348
1719,-173.105,17.427
1720,-173.107,22.500
1721,-173.109,27.570
1722,-173.112,32.641
1723,-173.115,37.710
1724,-173.118,42.780
1725,-173.120,47.850
1726,-173.123,52.920
1727,-173.126,57.990
1728,-173.129,63.059
1729,-173.131,68.129
1730,-173.134,73.199
1731,-173.137,78.269
1732,-173.140,83.339
1733,-173.142,88.409
1734,-173.145,93.479
1735,-173.148,98.548
1736,-173.151,103.618
1737,-173.153,108.688
1738,-173.156,113.758
1739,-173.159,118.828
1740,-173.162,123.898
1741,-173.164,128.967
1742,-173.167,134.037
1743,-173.170,139.107
1744,-173.173,144.177
1745,-173.175,149.247
1746,-173.178,154.317
1747,-173.181,159.387
1748,-173.184,164.456
1749,-173.186,169.526
1750,-173.189,174.596
1751,-173.192,179.666
1752,-173.195,184.736
1753,-173.197,189.806
1754,-173.200,194.875
1755,-173.203,199.945
1756,-173.206,205.015
1757,-173.209,210.085
1758,-173.211,215.155
1759,-173.214,220.224
1760,-173.217,225.294
1761,-173.220,230.364
1762,-173.222,235.434
1763,-173.225,240.504
1764,-173.228,245.574
1765,-173.231,250.643
1766,-173.233,255.713
1767,-173.236,260.783
1768,-173.239,265.853
1769,-173.242,270.923
1770,-173.244,275.992
1771,-173.247,281.062
1772,-173.250,286.132
1773,-173.253,291.202
1774,-173.255,296.272
1775,-173.258,301.341
1776,-173.261,306.411
1777,-173.264,311.481
1778,-173.266,316.551
1779,-173.269,321.621
1780,-173.272,326.690
1781,-173.275,331.760
1782,-173.277,336.830
1783,-173.280,341.900
1784,-173.283,346.970
1785,-173.286,352.039
1786,-173.288,357.109
1787,-173.291,362.179
1788,-173.294,367.249
1789,-173.297,372.319
1790,-173.300,377.388
1791,-173.302,382.458
1792,-173.305,387.528
1793,-168.082,1.872
1794,-168.083,6.971
1795,-168.084,12.059
1796,-168.086,17.141
1797,-168.088,22.218
1798,-168.091,27.293
1799,-168.094,32.367
1800,-168.097,37.441
1801,-168.099,42.514
1802,-168.102,47.588
1803,-168.105,52.662
1804,-168.108,57.735
1805,-168.111,62.809
1806,-168.114,67.883
1807,-168.117,72.957
1808,-168.120,78.030
1809,-168.122,83.104
1810,-168.125,88.178
1811,-168.128,93.251
1812,-168.131,98.325
1813,-168.134,103.399
1814,-168.137,108.472
1815,-168.140,113.546
1816,-168.142,118.620
1817,-168.145,123.693
1818,-168.148,128.767
1819,-168.151,133.841
1820,-168.154,138.914
1821,-168.157,143.988
1822,-168.160,149.062
1823,-168.163,154.135
1824,-168.165,159.209
1825,-168.168,164.283
1826,-168.171,169.356
1827,-168.174,174.430
1828,-168.177,179.504
1829,-168.180,184.578
1830,-168.183,189.651
1831,-168.185,194.725
1832,-168.188,199.799
1833,-168.191,204.872
1834,-168.194,209.946
1835,-168.197,215.020
1836,-168.200,220.093
1837,-168.203,225.167
1838,-168.206,230.241
1839,-168.208,235.314
1840,-168.211,240.388
1841,-168.214,245.462
1842,-168.217,250.535
1843,-168.220,255.609
1844,-168.223,260.683
1845,-168.226,265.756
1846,-168.228,270.830
1847,-168.231,275.904
1848,-168.234,280.977
1849,-168.237,286.051
1850,-168.240,291.125
1851,-168.243,296.198
1852,-168.246,301.272
1853,-168.249,306.346
1854,-168.251,311.419
1855,-168.254,316.493
1856,-168.257,321.567
1857,-168.260,326.640
1858,-168.263,331.714
1859,-168.266,336.788
1860,-168.269,341.861
1861,-168.272,346.935
1862,-168.274,352.008
1863,-168.277,357.082
1864,-168.280,362.156
1865,-168.283,367.229
1866,-168.286,372.303
1867,-168.289,377.377
1868,-168.292,382.450
1869,-168.294,387.524
1870,-163.058,1.624
1871,-163.059,6.715
1872,-163.062,11.801
1873,-163.064,16.884
1874,-163.067,21.964
1875,-163.070,27.042
1876,-163.073,32.120
1877,-163.076,37.197
1878,-163.079,42.274
1879,-163.082,47.351
1880,-163.085,52.429
1881,-163.088,57.506
1882,-163.091,62.583
1883,-163.094,67.660
1884,-163.097,72.737
1885,-163.100,77.814
1886,-163.103,82.892
1887,-163.106,87.969
1888,-163.109,93.046
1889,-163.112,98.123
1890,-163.115,103.200
1891,-163.118,108.277
1892,-163.121,113.354
1893,-163.124,118.432
1894,-163.127,123.509
1895,-163.130,128.586
1896,-163.133,133.663
1897,-163.136,138.740
1898,-163.139,143.817
1899,-163.142,148.895
1900,-163.145,153.972
1901,-163.148,159.049
1902,-163.151,164.126
1903,-163.154,169.203
1904,-163.157,174.280
1905,-163.160,179.357
1906,-163.163,184.435
1907,-163.166,189.512
1908,-163.169,194.589
1909,-163.172,199.666
1910,-163.175,204.743
1911,-163.178,209.820
1912,-163.181,214.898
1913,-163.184,219.975
1914,-163.187,225.052
1915,-163.190,230.129
1916,-163.193,235.206
1917,-163.196,240.283
1918,-163.199,245.360
1919,-163.202,250.438
1920,-163.205,255.515
1921,-163.208,260.592
1922,-163.211,265.669
1923,-163.214,270.746
1924,-163.217,275.823
1925,-163.220,280.900
1926,-163.223,285.978
1927,-163.226,291.055
1928,-163.229,296.132
1929,-163.232,301.209
1930,-163.236,306.286
1931,-163.239,311.363
1932,-163.242,316.440
1933,-163.245,321.518
1934,-163.248,326.595
1935,-163.251,331.672
1936,-163.254,336.749
1937,-163.257,341.826
1938,-163.260,346.903
1939,-163.263,351.980
1940,-163.266,357.058
1941,-163.269,362.135
1942,-163.272,367.212
1943,-163.275,372.289
1944,-163.278,377.366
1945,-163.281,382.443
1946,-163.284,387.520
1947,-158.032,1.389
1948,-158.035,6.478
1949,-158.037,11.565
1950,-158.040,16.649
1951,-158.043,21.731
1952,-158.046,26.813
1953,-158.049,31.893
1954,-158.053,36.974
1955,-158.056,42.054
1956,-158.059,47.135
1957,-158.062,52.215
1958,-158.065,57.296
1959,-158.069,62.376
1960,-158.072,67.456
1961,-158.075,72.537
1962,-158.078,77.617
1963,-158.081,82.697
1964,-158.085,87.778
1965,-158.088,92.858
1966,-158.091,97.938
1967,-158.094,103.019
1968,-158.097,108.099
1969,-158.101,113.179
1970,-158.104,118.260
1971,-158.107,123.340
1972,-158.110,128.420
1973,-158.113,133.501
1974,-158.117,138.581
1975,-158.120,143.661
1976,-158.123,148.742
1977,-158.126,153.822
1978,-158.129,158.902
1979,-158.133,163.983
1980,-158.136,169.063
1981,-158.139,174.143
1982,-158.142,179.224
1983,-158.145,184.304
1984,-158.149,189.384
1985,-158.152,194.465
1986,-158.155,199.545
1987,-158.158,204.625
1988,-158.161,209.706
1989,-158.164,214.786
1990,-158.168,219.866
1991,-158.171,224.947
1992,-158.174,230.027
1993,-158.177,235.107
1994,-158.180,240.188
1995,-158.184,245.268
1996,-158.187,250.348
1997,-158.190,255.429
1998,-158.193,260.509
1999,-158.196,265.589
2000,-158.200,270.670
2001,-158.203,275.750
2002,-158.206,280.830
2003,-158.209,285.911
2004,-158.212,290.991
2005,-158.216,296.071
2006,-158.219,301.152
2007,-158.222,306.232
2008,-158.225,311.312
2009,-158.228,316.393
2010,-158.232,321.473
2011,-158.235,326.553
2012,-158.238,331.634
2013,-158.241,336.714
2014,-158.244,341.794
2015,-158.248,346.875
2016,-158.251,351.955
2017,-158.254,357.035
2018,-158.257,362.116
2019,-158.260,367.196
2020,-158.264,372.276
2021,-158.267,377.357
2022,-158.270,382.437
2023,-158.273,387.517
2024,-153.006,1.167
2025,-153.009,6.260
2026,-153.012,11.350
2027,-153.015,16.437
2028,-153.018,21.522
2029,-153.022,26.606
2030,-153.025,31.690
2031,-153.028,36.773
2032,-153.032,41.857
2033,-153.035,46.940
2034,-153.039,52.023
2035,-153.042,57.106
2036,-153.045,62.189
2037,-153.049,67.273
2038,-153.052,72.356
2039,-153.055,77.439
2040,-153.059,82.522
2041,-153.062,87.606
2042,-153.066,92.689
2043,-153.069,97.772
2044,-153.072,102.855
2045,-153.076,107.938
2046,-153.079,113.022
2047,-153.083,118.105
2048,-153.086,123.188
2049,-153.089,128.271
2050,-153.093,133.354
2051,-153.096,138.438
2052,-153.100,143.521
2053,-153.103,148.604
2054,-153.106,153.687
2055,-153.110,158.770
2056,-153.113,163.854
2057,-153.117,168.937
2058,-153.120,174.020
2059,-153.123,179.103
2060,-153.127,184.186
2061,-153.130,189.270
2062,-153.134,194.353
2063,-153.137,199.436
2064,-153.140,204.519
2065,-153.144,209.602
2066,-153.147,214.686
2067,-153.150,219.769
2068,-153.154,224.852
2069,-153.157,229.935
2070,-153.161,235.018
2071,-153.164,240.102
2072,-153.167,245.185
2073,-153.171,250.268
2074,-153.174,255.351
2075,-153.178,260.434
2076,-153.181,265.518
2077,-153.184,270.601
2078,-153.188,275.684
2079,-153.191,280.767
2080,-153.195,285.850
2081,-153.198,290.934
2082,-153.201,296.017
2083,-153.205,301.100
2084,-153.208,306.183
2085,-153.212,311.266
2086,-153.215,316.350
2087,-153.218,321.433
2088,-153.222,326.516
2089,-153.225,331.599
2090,-153.229,336.682
2091,-153.232,341.766
2092,-153.235,346.849
2093,-153.239,351.932
2094,-153.242,357.015
2095,-153.246,362.098
2096,-153.249,367.182
2097,-153.252,372.265
2098,-153.256,377.348
2099,-153.259,382.431
2100,-153.262,387.514
2101,-147.979,0.961
2102,-147.982,6.066
2103,-147.985,11.162
2104,-147.989,16.253
2105,-147.992,21.341
2106,-147.996,26.428
2107,-147.999,31.514
2108,-148.003,36.600
2109,-148.006,41.686
2110,-148.010,46.771
2111,-148.014,51.857
2112,-148.017,56.943
2113,-148.021,62.028
2114,-148.024,67.114
2115,-148.028,72.200
2116,-148.032,77.285
2117,-148.035,82.371
2118,-148.039,87.457
2119,-148.042,92.542
2120,-148.046,97.628
2121,-148.050,102.714
2122,-148.053,107.800
2123,-148.057,112.885
2124,-148.061,117.971
2125,-148.064,123.057
2126,-148.068,128.142
2127,-148.071,133.228
2128,-148.075,138.314
2129,-148.079,143.399
2130,-148.082,148.485
2131,-148.086,153.571
2132,-148.089,158.656
2133,-148.093,163.742
2134,-148.097,168.828
2135,-148.100,173.913
2136,-148.104,178.999
2137,-148.107,184.085
2138,-148.111,189.170
2139,-148.115,194.256
